year; month;carrier;carrier_name;airport;airport_name;arr_flights;arr_del15;carrier_ct; weather_ct;nas_ct;security_ct;late_aircraft_ct;arr_cancelled;arr_diverted; arr_delay; carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay
2019;5;YX;Republic Airline;DEN;Denver, CO: Denver International;364.00;56.00;30.máj;2.40;18.76;0.00;29.54;7.00;5.00;4011.00;426.00;97.00;752.00;0.00;2736.00
2019;5;YX;Republic Airline;DFW;Dallas/Fort Worth, TX: Dallas/Fort Worth International;84.00;11.00;2.54;0.63;7.55;0.00;0.29;4.00;5.00;1056.00;136.00;27.00;862.00;0.00;31.00
2019;5;YX;Republic Airline;DSM;Des Moines, IA: Des Moines International;111.00;23.00;09.jan;1.62;10.97;1.00;8.33;4.00;1.00;1508.00;62.00;316.00;459.00;18.00;653.00
2019;5;YX;Republic Airline;DTW;Detroit, MI: Detroit Metro Wayne County;690.00;131.00;35.26;25.aug;júl.46;0.82;40.59;19.00;2.00;8831.00;2266.00;952.00;2178.00;14.00;3421.00
2019;5;YX;Republic Airline;ELP;El Paso, TX: El Paso International;27.00;4.00;0.28;0.88;25.febr;0.00;0.59;0.00;0.00;278.00;19.00;35.00;143.00;0.00;81.00
2019;5;YX;Republic Airline;EWR;Newark, NJ: Newark Liberty International;2252.00;600.00;36.14;5.88;425.74;1.00;131.24;110.00;22.00;45532.00;2865.00;371.00;29161.00;27.00;13108.00
2019;5;YX;Republic Airline;EYW;Key West, FL: Key West International;263.00;25.00;5.56;15.jan;8.60;0.00;9.70;0.00;2.00;1187.00;300.00;124.00;354.00;0.00;409.00
2019;5;YX;Republic Airline;FLL;Fort Lauderdale, FL: Fort Lauderdale-Hollywood International;1.00;1.00;0.00;0.51;0.31;0.00;0.17;0.00;0.00;103.00;0.00;53.00;32.00;0.00;18.00
2019;5;YX;Republic Airline;GJT;Grand Junction, CO: Grand Junction Regional;62.00;16.00;06.ápr;1.83;3.36;0.00;6.75;2.00;0.00;1121.00;235.00;101.00;98.00;0.00;687.00
2019;5;YX;Republic Airline;GRR;Grand Rapids, MI: Gerald R. Ford International;249.00;65.00;14.33;0.92;24.29;0.00;25.46;6.00;0.00;4473.00;1241.00;152.00;1104.00;0.00;1976.00
2019;5;YX;Republic Airline;GSO;Greensboro/High Point, NC: Piedmont Triad International;33.00;6.00;0.00;0.30;08.máj;0.00;0.62;0.00;0.00;259.00;0.00;22.00;192.00;0.00;45.00
2019;5;YX;Republic Airline;GSP;Greer, SC: Greenville-Spartanburg International;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;HHH;Hilton Head, SC: Hilton Head Airport;143.00;38.00;5.32;2.38;19.nov;0.57;18.54;0.00;0.00;2023.00;275.00;224.00;305.00;56.00;1163.00
2019;5;YX;Republic Airline;HRL;Harlingen/San Benito, TX: Valley International;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;HSV;Huntsville, AL: Huntsville International-Carl T Jones Field;83.00;13.00;19.jan;1.00;14.ápr;0.00;6.67;3.00;0.00;820.00;74.00;106.00;146.00;0.00;494.00
2019;5;YX;Republic Airline;HVN;New Haven, CT: Tweed New Haven;27.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;IAH;Houston, TX: George Bush Intercontinental/Houston;1362.00;241.00;37.86;11.48;115.10;0.00;76.55;35.00;12.00;20468.00;2782.00;2660.00;7601.00;0.00;7425.00
2019;5;YX;Republic Airline;ICT;Wichita, KS: Wichita Dwight D Eisenhower National;31.00;7.00;1.00;0.19;4.94;0.00;0.86;0.00;0.00;324.00;39.00;16.00;206.00;0.00;63.00
2019;5;YX;Republic Airline;ILM;Wilmington, NC: Wilmington International;54.00;13.00;0.00;0.00;3.37;0.00;9.63;4.00;0.00;748.00;0.00;0.00;125.00;0.00;623.00
2019;5;YX;Republic Airline;IND;Indianapolis, IN: Indianapolis International;1005.00;211.00;márc.41;10.40;65.14;0.17;94.27;26.00;3.00;15884.00;2948.00;1205.00;3083.00;9.00;8639.00
2019;5;YX;Republic Airline;JAX;Jacksonville, FL: Jacksonville International;339.00;56.00;14.94;28.jan;18.15;0.00;21.63;7.00;0.00;3681.00;944.00;206.00;848.00;0.00;1683.00
2019;5;YX;Republic Airline;JFK;New York, NY: John F. Kennedy International;311.00;53.00;9.44;0.66;27.57;0.00;15.33;12.00;0.00;3401.00;551.00;28.00;1765.00;0.00;1057.00
2019;5;YX;Republic Airline;LEX;Lexington, KY: Blue Grass;69.00;16.00;3.63;0.00;06.ápr;0.00;31.aug;1.00;0.00;1247.00;339.00;0.00;220.00;0.00;688.00
2019;5;YX;Republic Airline;LFT;Lafayette, LA: Lafayette Regional Paul Fournet Field;53.00;9.00;3.87;0.00;3.73;0.00;1.39;4.00;0.00;446.00;213.00;0.00;125.00;0.00;108.00
2019;5;YX;Republic Airline;LGA;New York, NY: LaGuardia;3003.00;658.00;91.53;05.nov;381.17;1.00;173.25;97.00;13.00;50119.00;9075.00;2532.00;24526.00;21.00;13965.00
2019;5;YX;Republic Airline;LIT;Little Rock, AR: Bill and Hillary Clinton Nat Adams Field;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;MAF;Midland/Odessa, TX: Midland International Air and Space Port;117.00;22.00;2.96;2.40;30.okt;0.15;18.jún;2.00;1.00;1835.00;226.00;424.00;575.00;5.00;605.00
2019;5;YX;Republic Airline;MCI;Kansas City, MO: Kansas City International;458.00;92.00;19.83;5.66;43.22;0.00;23.29;4.00;2.00;5292.00;1083.00;695.00;1790.00;0.00;1724.00
2019;5;YX;Republic Airline;MEM;Memphis, TN: Memphis International;227.00;39.00;2.69;04.máj;15.24;0.00;16.ápr;4.00;0.00;2761.00;174.00;609.00;545.00;0.00;1433.00
2019;5;YX;Republic Airline;MHT;Manchester, NH: Manchester-Boston Regional;84.00;15.00;4.46;0.00;1.96;0.00;8.58;3.00;0.00;799.00;189.00;0.00;92.00;0.00;518.00
2019;5;YX;Republic Airline;MIA;Miami, FL: Miami International;966.00;90.00;14.88;07.márc;24.64;0.00;47.41;3.00;2.00;4894.00;857.00;358.00;972.00;0.00;2707.00
2019;5;YX;Republic Airline;MKE;Milwaukee, WI: General Mitchell International;57.00;19.00;2.83;1.00;25.márc;0.00;11.92;5.00;0.00;1511.00;168.00;321.00;224.00;0.00;798.00
2019;5;YX;Republic Airline;MLB;Melbourne, FL: Melbourne International;11.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;19.00;19.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;MSN;Madison, WI: Dane County Regional-Truax Field;139.00;55.00;7.80;0.17;31.59;0.00;15.44;6.00;1.00;2820.00;372.00;10.00;1225.00;0.00;1213.00
2019;5;YX;Republic Airline;MSP;Minneapolis, MN: Minneapolis-St Paul International;455.00;69.00;10.69;6.33;25.52;0.00;26.46;9.00;0.00;4242.00;691.00;618.00;1278.00;0.00;1655.00
2019;5;YX;Republic Airline;MSY;New Orleans, LA: Louis Armstrong New Orleans International;265.00;51.00;27.okt;04.márc;23.32;0.00;14.37;4.00;1.00;2564.00;395.00;192.00;915.00;0.00;1062.00
2019;5;YX;Republic Airline;MYR;Myrtle Beach, SC: Myrtle Beach International;70.00;12.00;03.febr;0.00;02.jan;0.00;8.95;0.00;0.00;674.00;114.00;0.00;23.00;0.00;537.00
2019;5;YX;Republic Airline;OKC;Oklahoma City, OK: Will Rogers World;150.00;48.00;09.márc;0.60;29.25;0.00;15.jún;5.00;0.00;3677.00;324.00;355.00;1422.00;0.00;1576.00
2019;5;YX;Republic Airline;OMA;Omaha, NE: Eppley Airfield;223.00;41.00;6.38;1.73;18.51;0.00;14.39;6.00;0.00;2494.00;313.00;274.00;676.00;0.00;1231.00
2019;5;YX;Republic Airline;ORD;Chicago, IL: Chicago O'Hare International;952.00;150.00;20.57;10.máj;82.54;0.00;41.79;12.00;7.00;10913.00;1149.00;302.00;6191.00;0.00;3271.00
2019;5;YX;Republic Airline;ORF;Norfolk, VA: Norfolk International;123.00;19.00;2.60;0.00;9.68;0.00;6.72;0.00;1.00;753.00;149.00;0.00;320.00;0.00;284.00
2019;5;YX;Republic Airline;PBI;West Palm Beach/Palm Beach, FL: Palm Beach International;39.00;7.00;0.50;0.00;3.32;0.00;18.márc;0.00;0.00;148.00;10.00;0.00;60.00;0.00;78.00
2019;5;YX;Republic Airline;PHL;Philadelphia, PA: Philadelphia International;1781.00;304.00;máj.43;11.33;170.64;0.05;78.93;28.00;2.00;21178.00;3213.00;868.00;11643.00;11.00;5443.00
2019;5;YX;Republic Airline;PIT;Pittsburgh, PA: Pittsburgh International;696.00;150.00;27.16;04.okt;48.85;0.33;63.61;24.00;1.00;11245.00;2037.00;1260.00;2510.00;22.00;5416.00
2019;5;YX;Republic Airline;PNS;Pensacola, FL: Pensacola International;17.00;5.00;07.jan;0.79;03.márc;0.00;0.11;0.00;0.00;157.00;48.00;38.00;69.00;0.00;2.00
2019;5;YX;Republic Airline;PVD;Providence, RI: Theodore Francis Green State;64.00;5.00;1.00;0.06;14.febr;0.00;1.80;0.00;0.00;173.00;63.00;2.00;63.00;0.00;45.00
2019;5;YX;Republic Airline;PWM;Portland, ME: Portland International Jetport;299.00;59.00;11.59;23.febr;13.dec;0.81;31.25;4.00;0.00;3567.00;771.00;101.00;527.00;30.00;2138.00
2019;5;YX;Republic Airline;RAP;Rapid City, SD: Rapid City Regional;57.00;12.00;5.33;1.85;1.99;0.00;2.83;3.00;0.00;2054.00;835.00;874.00;157.00;0.00;188.00
2019;5;YX;Republic Airline;RDU;Raleigh/Durham, NC: Raleigh-Durham International;552.00;112.00;19.16;3.35;42.93;0.00;46.56;10.00;0.00;7660.00;1337.00;414.00;2738.00;0.00;3171.00
2019;5;YX;Republic Airline;RIC;Richmond, VA: Richmond International;152.00;25.00;3.65;0.41;10.60;0.00;10.33;3.00;1.00;1517.00;227.00;51.00;391.00;0.00;848.00
2019;5;YX;Republic Airline;ROC;Rochester, NY: Greater Rochester International;157.00;26.00;23.júl;0.00;8.56;0.00;21.okt;6.00;0.00;1979.00;899.00;0.00;354.00;0.00;726.00
2019;5;YX;Republic Airline;RSW;Fort Myers, FL: Southwest Florida International;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;SAT;San Antonio, TX: San Antonio International;51.00;4.00;0.00;1.00;3.00;0.00;0.00;1.00;0.00;69.00;0.00;19.00;50.00;0.00;0.00
2019;5;YX;Republic Airline;SAV;Savannah, GA: Savannah/Hilton Head International;46.00;8.00;1.74;0.00;2.32;0.00;3.94;0.00;0.00;459.00;90.00;0.00;90.00;0.00;279.00
2019;5;YX;Republic Airline;SDF;Louisville, KY: Louisville Muhammad Ali International;573.00;125.00;34.71;3.52;35.00;0.86;50.91;18.00;0.00;8508.00;1916.00;329.00;1871.00;57.00;4335.00
2019;5;YX;Republic Airline;SLC;Salt Lake City, UT: Salt Lake City International;97.00;18.00;2.41;23.jan;11.40;0.00;2.96;0.00;2.00;2062.00;129.00;219.00;1312.00;0.00;402.00
2019;5;YX;Republic Airline;SRQ;Sarasota/Bradenton, FL: Sarasota/Bradenton International;68.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;70.00;70.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;STL;St. Louis, MO: St Louis Lambert International;379.00;62.00;11.dec;27.jan;23.53;0.92;24.17;5.00;0.00;4560.00;710.00;195.00;1108.00;56.00;2491.00
2019;5;YX;Republic Airline;SYR;Syracuse, NY: Syracuse Hancock International;116.00;18.00;1.75;0.00;8.75;0.00;7.50;5.00;0.00;1666.00;109.00;0.00;323.00;0.00;1234.00
2019;5;YX;Republic Airline;TLH;Tallahassee, FL: Tallahassee International;7.00;1.00;0.00;0.07;0.93;0.00;0.00;0.00;0.00;29.00;0.00;2.00;27.00;0.00;0.00
2019;5;YX;Republic Airline;TUL;Tulsa, OK: Tulsa International;21.00;5.00;31.jan;0.00;0.11;0.00;3.58;1.00;1.00;230.00;41.00;0.00;6.00;0.00;183.00
2019;5;YX;Republic Airline;TYS;Knoxville, TN: McGhee Tyson;119.00;32.00;1.75;07.febr;15.38;0.00;12.80;1.00;0.00;1914.00;111.00;210.00;793.00;0.00;800.00
2019;5;YX;Republic Airline;VPS;Valparaiso, FL: Eglin AFB Destin Fort Walton Beach;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;5;YX;Republic Airline;XNA;Fayetteville, AR: Northwest Arkansas Regional;112.00;20.00;21.márc;2.49;6.58;0.00;7.72;7.00;1.00;1926.00;298.00;689.00;397.00;0.00;542.00
2019;5;OH;PSA Airlines Inc.;SBN;South Bend, IN: South Bend International;58.00;9.00;2.74;0.15;1.52;0.00;4.59;2.00;0.00;554.00;87.00;23.00;56.00;0.00;388.00
2019;5;OH;PSA Airlines Inc.;SDF;Louisville, KY: Louisville Muhammad Ali International;151.00;32.00;8.64;4.32;25.szept;0.00;9.78;0.00;0.00;1980.00;277.00;473.00;352.00;0.00;878.00
2019;5;OH;PSA Airlines Inc.;SHV;Shreveport, LA: Shreveport Regional;62.00;7.00;3.00;1.53;2.00;0.00;0.48;1.00;1.00;434.00;221.00;68.00;107.00;0.00;38.00
2019;5;OH;PSA Airlines Inc.;SRQ;Sarasota/Bradenton, FL: Sarasota/Bradenton International;91.00;11.00;3.84;0.29;0.44;0.00;6.43;2.00;0.00;876.00;171.00;48.00;40.00;0.00;617.00
2019;5;OH;PSA Airlines Inc.;STL;St. Louis, MO: St Louis Lambert International;161.00;20.00;6.32;0.07;16.júl;0.00;6.45;2.00;0.00;1227.00;303.00;2.00;301.00;0.00;621.00
2019;5;OH;PSA Airlines Inc.;SYR;Syracuse, NY: Syracuse Hancock International;71.00;13.00;3.67;0.38;06.ápr;0.00;4.90;1.00;1.00;721.00;246.00;20.00;203.00;0.00;252.00
2019;5;OH;PSA Airlines Inc.;TLH;Tallahassee, FL: Tallahassee International;151.00;28.00;11.58;0.33;01.júl;0.00;08.szept;3.00;0.00;1302.00;518.00;16.00;243.00;0.00;525.00
2019;5;OH;PSA Airlines Inc.;TOL;Toledo, OH: Toledo Express;62.00;9.00;2.81;0.30;31.márc;0.00;2.57;1.00;0.00;517.00;206.00;38.00;82.00;0.00;191.00
2019;5;OH;PSA Airlines Inc.;TRI;Bristol/Johnson City/Kingsport, TN: Tri Cities;116.00;30.00;9.80;22.jan;5.43;0.00;13.54;4.00;0.00;1970.00;592.00;75.00;128.00;0.00;1175.00
2019;5;OH;PSA Airlines Inc.;TUL;Tulsa, OK: Tulsa International;51.00;5.00;01.jan;0.00;2.53;0.00;1.46;0.00;0.00;218.00;51.00;0.00;75.00;0.00;92.00
2019;5;OH;PSA Airlines Inc.;TYS;Knoxville, TN: McGhee Tyson;244.00;55.00;14.dec;1.70;13.57;0.00;27.60;2.00;0.00;4121.00;677.00;266.00;819.00;0.00;2359.00
2019;5;OH;PSA Airlines Inc.;VPS;Valparaiso, FL: Eglin AFB Destin Fort Walton Beach;156.00;35.00;13.okt;0.62;18.dec;0.00;13.jún;4.00;0.00;1477.00;502.00;29.00;573.00;0.00;373.00
2019;5;OH;PSA Airlines Inc.;XNA;Fayetteville, AR: Northwest Arkansas Regional;115.00;21.00;17.máj;1.71;9.34;0.00;4.78;0.00;1.00;1098.00;142.00;178.00;307.00;0.00;471.00
2019;5;OO;SkyWest Airlines Inc.;ABE;Allentown/Bethlehem/Easton, PA: Lehigh Valley International;83.00;12.00;7.62;1.61;0.78;0.00;1.98;0.00;0.00;860.00;596.00;105.00;18.00;0.00;141.00
2019;5;OO;SkyWest Airlines Inc.;ABQ;Albuquerque, NM: Albuquerque International Sunport;280.00;51.00;19.97;1.63;19.44;0.00;9.96;3.00;0.00;2688.00;1401.00;25.00;676.00;0.00;586.00
2019;5;OO;SkyWest Airlines Inc.;ABR;Aberdeen, SD: Aberdeen Regional;62.00;3.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;585.00;542.00;0.00;22.00;0.00;21.00
2019;5;OO;SkyWest Airlines Inc.;ABY;Albany, GA: Southwest Georgia Regional;88.00;15.00;4.81;0.00;0.66;0.00;9.53;0.00;0.00;1428.00;1004.00;0.00;22.00;0.00;402.00
2019;5;OO;SkyWest Airlines Inc.;ACV;Arcata/Eureka, CA: California Redwood Coast Humboldt County;127.00;20.00;5.86;0.00;11.febr;0.00;03.dec;5.00;0.00;1586.00;796.00;0.00;61.00;0.00;729.00
2019;5;OO;SkyWest Airlines Inc.;AGS;Augusta, GA: Augusta Regional at Bush Field;29.00;5.00;26.febr;0.00;06.jan;0.00;1.68;2.00;0.00;391.00;184.00;0.00;38.00;0.00;169.00
2019;5;OO;SkyWest Airlines Inc.;ALB;Albany, NY: Albany International;227.00;35.00;17.70;4.33;2.93;0.00;03.okt;1.00;0.00;2143.00;1066.00;245.00;174.00;0.00;658.00
2019;5;OO;SkyWest Airlines Inc.;AMA;Amarillo, TX: Rick Husband Amarillo International;20.00;4.00;0.95;0.00;1.35;0.00;1.70;1.00;0.00;240.00;18.00;0.00;46.00;0.00;176.00
2019;5;OO;SkyWest Airlines Inc.;APN;Alpena, MI: Alpena County Regional;54.00;5.00;3.54;0.00;0.12;0.00;1.34;0.00;1.00;269.00;155.00;0.00;7.00;0.00;107.00
2019;5;OO;SkyWest Airlines Inc.;ASE;Aspen, CO: Aspen Pitkin County Sardy Field;243.00;52.00;12.95;6.77;14.72;0.00;17.56;10.00;8.00;3996.00;788.00;1329.00;817.00;0.00;1062.00
2019;5;OO;SkyWest Airlines Inc.;ATL;Atlanta, GA: Hartsfield-Jackson Atlanta International;2692.00;400.00;83.85;22.50;75.00;0.67;217.98;7.00;11.00;33529.00;10209.00;3366.00;3209.00;32.00;16713.00
2019;5;OO;SkyWest Airlines Inc.;ATW;Appleton, WI: Appleton International;192.00;16.00;8.00;0.00;0.00;0.00;8.00;0.00;0.00;1466.00;1138.00;0.00;0.00;0.00;328.00
2019;5;OO;SkyWest Airlines Inc.;ATY;Watertown, SD: Watertown Regional;58.00;6.00;2.83;0.00;17.jan;0.00;2.00;3.00;0.00;452.00;335.00;0.00;30.00;0.00;87.00
2019;5;OO;SkyWest Airlines Inc.;AUS;Austin, TX: Austin - Bergstrom International;173.00;22.00;6.69;0.82;10.92;0.00;3.57;1.00;2.00;1561.00;470.00;237.00;390.00;0.00;464.00
2019;5;OO;SkyWest Airlines Inc.;AVL;Asheville, NC: Asheville Regional;128.00;33.00;11.80;2.00;7.77;0.00;11.43;4.00;1.00;1900.00;637.00;127.00;260.00;0.00;876.00
2019;5;OO;SkyWest Airlines Inc.;AVP;Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International;116.00;19.00;25.júl;1.84;25.márc;0.00;6.66;2.00;1.00;947.00;401.00;217.00;113.00;0.00;216.00
2019;5;OO;SkyWest Airlines Inc.;AZO;Kalamazoo, MI: Kalamazoo/Battle Creek International;76.00;4.00;3.00;0.00;1.00;0.00;0.00;0.00;1.00;197.00;165.00;0.00;32.00;0.00;0.00
2019;5;OO;SkyWest Airlines Inc.;BDL;Hartford, CT: Bradley International;23.00;1.00;0.71;0.00;0.29;0.00;0.00;0.00;0.00;31.00;22.00;0.00;9.00;0.00;0.00
2019;5;OO;SkyWest Airlines Inc.;BFF;Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field;54.00;5.00;0.00;0.99;03.jan;0.00;2.98;2.00;0.00;961.00;0.00;752.00;26.00;0.00;183.00
2019;5;OO;SkyWest Airlines Inc.;BFL;Bakersfield, CA: Meadows Field;155.00;24.00;01.aug;0.40;17.ápr;0.00;11.42;2.00;0.00;2800.00;1863.00;18.00;136.00;0.00;783.00
2019;5;OO;SkyWest Airlines Inc.;BGM;Binghamton, NY: Greater Binghamton/Edwin A. Link Field;89.00;23.00;10.75;0.79;04.febr;0.00;9.41;0.00;0.00;1126.00;568.00;31.00;37.00;0.00;490.00
2019;5;OO;SkyWest Airlines Inc.;BHM;Birmingham, AL: Birmingham-Shuttlesworth International;283.00;79.00;26.67;11.márc;13.53;0.00;35.69;9.00;3.00;6430.00;2750.00;288.00;584.00;0.00;2808.00
2019;5;OO;SkyWest Airlines Inc.;BIL;Billings, MT: Billings Logan International;63.00;9.00;0.81;0.00;2.35;0.00;5.84;0.00;0.00;505.00;38.00;0.00;127.00;0.00;340.00
2019;5;OO;SkyWest Airlines Inc.;BIS;Bismarck/Mandan, ND: Bismarck Municipal;267.00;36.00;10.82;2.46;06.júl;0.00;15.66;1.00;2.00;2167.00;578.00;182.00;243.00;0.00;1164.00
2019;5;OO;SkyWest Airlines Inc.;BJI;Bemidji, MN: Bemidji Regional;62.00;2.00;04.jan;0.00;0.00;0.00;0.96;0.00;0.00;42.00;19.00;0.00;0.00;0.00;23.00
2019;5;OO;SkyWest Airlines Inc.;BNA;Nashville, TN: Nashville International;674.00;171.00;45.79;28.jún;52.49;0.34;okt.66;16.00;0.00;14706.00;5517.00;1041.00;2322.00;54.00;5772.00
2019;5;OO;SkyWest Airlines Inc.;BOI;Boise, ID: Boise Air Terminal;873.00;116.00;34.39;1.43;22.63;0.00;57.55;2.00;0.00;8101.00;2707.00;61.00;674.00;0.00;4659.00
2019;5;OO;SkyWest Airlines Inc.;BOS;Boston, MA: Logan International;255.00;65.00;10.60;3.43;24.42;0.51;26.ápr;1.00;0.00;4510.00;755.00;384.00;1284.00;82.00;2005.00
2019;5;OO;SkyWest Airlines Inc.;BQK;Brunswick, GA: Brunswick Golden Isles;88.00;11.00;2.46;0.90;0.48;0.00;17.júl;0.00;1.00;972.00;262.00;44.00;35.00;0.00;631.00
2019;5;OO;SkyWest Airlines Inc.;BRD;Brainerd, MN: Brainerd Lakes Regional;54.00;5.00;2.65;1.00;0.00;0.00;1.35;0.00;0.00;706.00;111.00;568.00;0.00;0.00;27.00
2019;5;OO;SkyWest Airlines Inc.;BTM;Butte, MT: Bert Mooney;58.00;3.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;182.00;87.00;0.00;15.00;0.00;80.00
2019;5;OO;SkyWest Airlines Inc.;BTR;Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field;171.00;48.00;14.27;5.66;31.okt;0.00;17.76;5.00;2.00;4237.00;1269.00;896.00;551.00;0.00;1521.00
2019;5;OO;SkyWest Airlines Inc.;BTV;Burlington, VT: Burlington International;31.00;16.00;9.73;0.00;0.88;0.00;5.39;2.00;0.00;1787.00;1323.00;0.00;54.00;0.00;410.00
2019;5;OO;SkyWest Airlines Inc.;BUF;Buffalo, NY: Buffalo Niagara International;39.00;10.00;10.júl;0.00;0.58;0.00;2.32;0.00;0.00;675.00;485.00;0.00;30.00;0.00;160.00
2019;5;OO;SkyWest Airlines Inc.;BUR;Burbank, CA: Bob Hope;443.00;67.00;20.68;0.00;10.88;0.00;35.44;4.00;0.00;4556.00;1551.00;0.00;314.00;0.00;2691.00
2019;5;OO;SkyWest Airlines Inc.;BWI;Baltimore, MD: Baltimore/Washington International Thurgood Marshall;27.00;7.00;2.69;1.83;1.34;0.00;14.jan;0.00;0.00;346.00;162.00;103.00;31.00;0.00;50.00
2019;5;OO;SkyWest Airlines Inc.;BZN;Bozeman, MT: Bozeman Yellowstone International;200.00;27.00;8.99;1.89;02.márc;0.00;13.okt;1.00;1.00;1803.00;624.00;91.00;155.00;0.00;933.00
2019;5;OO;SkyWest Airlines Inc.;CAK;Akron, OH: Akron-Canton Regional;49.00;12.00;4.47;0.00;1.40;0.00;14.jún;0.00;0.00;1838.00;1166.00;0.00;87.00;0.00;585.00
2019;5;OO;SkyWest Airlines Inc.;CDC;Cedar City, UT: Cedar City Regional;58.00;4.00;1.38;0.00;04.jan;0.00;1.58;0.00;0.00;237.00;168.00;0.00;19.00;0.00;50.00
2019;5;OO;SkyWest Airlines Inc.;CGI;Cape Girardeau, MO: Cape Girardeau Regional;85.00;23.00;5.79;0.00;1.63;0.00;15.58;1.00;0.00;1776.00;284.00;0.00;82.00;0.00;1410.00
2019;5;OO;SkyWest Airlines Inc.;CHA;Chattanooga, TN: Lovell Field;237.00;43.00;20.nov;1.54;7.66;0.00;13.69;2.00;0.00;2984.00;1506.00;158.00;412.00;0.00;908.00
2019;5;OO;SkyWest Airlines Inc.;CHO;Charlottesville, VA: Charlottesville Albemarle;91.00;23.00;06.júl;07.febr;5.46;0.00;8.41;3.00;1.00;1847.00;604.00;97.00;177.00;0.00;969.00
2019;5;OO;SkyWest Airlines Inc.;CHS;Charleston, SC: Charleston AFB/International;195.00;44.00;10.68;4.52;7.45;0.00;21.35;2.00;0.00;3583.00;819.00;669.00;553.00;0.00;1542.00
2019;5;OO;SkyWest Airlines Inc.;CID;Cedar Rapids/Iowa City, IA: The Eastern Iowa;267.00;42.00;17.16;1.66;8.87;0.00;14.31;2.00;2.00;2635.00;1239.00;121.00;231.00;0.00;1044.00
2019;5;OO;SkyWest Airlines Inc.;CIU;Sault Ste. Marie, MI: Chippewa County International;58.00;6.00;4.00;0.00;0.00;0.00;2.00;0.00;1.00;311.00;178.00;0.00;0.00;0.00;133.00
2019;5;OO;SkyWest Airlines Inc.;CKB;Clarksburg/Fairmont, WV: North Central West Virginia;62.00;17.00;3.68;1.99;1.34;0.00;9.99;2.00;0.00;2132.00;198.00;1010.00;48.00;0.00;876.00
2019;5;OO;SkyWest Airlines Inc.;CLE;Cleveland, OH: Cleveland-Hopkins International;420.00;114.00;40.50;06.febr;26.70;0.00;44.74;9.00;0.00;6808.00;2501.00;198.00;922.00;0.00;3187.00
2019;5;OO;SkyWest Airlines Inc.;CLL;College Station/Bryan, TX: Easterwood Field;54.00;15.00;5.99;0.00;2.36;0.00;6.65;3.00;0.00;1274.00;849.00;0.00;55.00;0.00;370.00
2019;5;OO;SkyWest Airlines Inc.;CLT;Charlotte, NC: Charlotte Douglas International;173.00;41.00;7.77;2.75;18.27;0.70;11.51;0.00;1.00;2487.00;443.00;303.00;638.00;26.00;1077.00
2019;5;OO;SkyWest Airlines Inc.;CMH;Columbus, OH: John Glenn Columbus International;101.00;17.00;12.aug;0.97;0.41;0.00;7.50;0.00;0.00;1252.00;755.00;127.00;24.00;0.00;346.00
2019;5;OO;SkyWest Airlines Inc.;CMX;Hancock/Houghton, MI: Houghton County Memorial;62.00;20.00;30.júl;0.91;2.55;0.00;24.szept;2.00;3.00;1556.00;715.00;112.00;103.00;0.00;626.00
2019;5;OO;SkyWest Airlines Inc.;CNY;Moab, UT: Canyonlands Field;53.00;6.00;05.jan;1.00;1.57;0.00;2.38;1.00;0.00;222.00;68.00;26.00;46.00;0.00;82.00
2019;5;OO;SkyWest Airlines Inc.;COD;Cody, WY: Yellowstone Regional;70.00;14.00;27.máj;1.84;1.66;0.00;23.máj;1.00;5.00;991.00;474.00;145.00;68.00;0.00;304.00
2019;5;OO;SkyWest Airlines Inc.;COS;Colorado Springs, CO: City of Colorado Springs Municipal;534.00;138.00;36.18;16.jún;32.63;0.00;márc.63;5.00;2.00;9977.00;3106.00;466.00;1332.00;0.00;5073.00
2019;5;OO;SkyWest Airlines Inc.;COU;Columbia, MO: Columbia Regional;177.00;55.00;13.99;09.márc;10.51;0.00;27.41;10.00;1.00;3046.00;725.00;256.00;452.00;0.00;1613.00
